,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
1669,f0df2047,201508,Online,B,12.007,6,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,5.0,0.0,Spring
1670,f236c80a,201508,Online,B,12.232000000000001,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,3.0,0.0,Spring
1671,f236c80a,201508,Stores,A,12.908,2,1,1,0,0,0,0.0194,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,1.0,0.0,Spring
1672,f236c80a,201508,Stores,B,12.232000000000001,32,89,17,22,36,14,0.4159,0.1283,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,25.0,0.0,Spring
1680,f6795143,201508,Stores,B,27.986,3,14,9,5,0,0,0.1749,0.0155,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,5.0,0.0,Spring
1730,1e70cdb4,201509,Stores,A,14.482999999999999,5,11,11,0,0,0,0.2254,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,6.0,0.0,Spring
1731,1e70cdb4,201509,Stores,B,13.583,71,306,94,46,167,-1,0.90945,0.3381,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,74.0,0.0,Spring
1734,219eacd6,201509,Stores,A,15.833,18,10,10,0,0,0,0.2954,0.0855,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,15.0,0.0,Spring
1735,219eacd6,201509,Stores,B,14.482999999999999,106,448,69,143,161,75,0.9833,0.3964,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,98.0,0.0,Spring
1741,22fa92e5,201509,Stores,A,16.958,3,1,1,0,0,0,0.0428,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
1742,22fa92e5,201509,Stores,B,15.383,33,106,23,53,30,0,0.8045,0.1127,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,29.0,0.0,Spring
1748,2729a59e,201509,Stores,A,15.833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
1749,2729a59e,201509,Stores,B,14.482999999999999,15,105,10,10,85,0,0.2565,0.0622,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,11.0,0.0,Spring
1764,34cd83e4,201509,Stores,A,18.084,5,11,11,0,0,0,0.2915,0.0233,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,6.0,0.0,Spring
1769,360076a3,201509,Online,B,14.482999999999999,3,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
1770,360076a3,201509,Stores,A,15.833,3,1,1,0,0,0,0.0155,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
1771,360076a3,201509,Stores,B,14.482999999999999,25,43,15,8,21,-1,0.4236,0.0894,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,22.0,0.0,Spring
1772,37cad3a4,201509,Stores,A,18.759,2,1,1,0,0,0,0.0311,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,2.0,0.0,Spring
1773,37cad3a4,201509,Stores,B,16.733,31,73,39,10,24,0,0.8201,0.1088,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,34.0,0.0,Spring
1786,3c3f7db5,201509,Online,B,18.984,5,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,4.0,0.0,Spring
1787,3c3f7db5,201509,Stores,B,18.984,7,39,9,7,24,-1,0.2138,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,6.0,0.0,Spring
1821,4e090ddf,201509,Stores,B,13.583,4,5,3,2,0,0,0.0583,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Spring
1824,50eb65e5,201509,Stores,B,15.383,8,7,7,0,0,0,0.2138,0.0466,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,8.0,0.0,Spring
1833,5345fa6b,201509,Online,B,13.583,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Spring
1835,57d319d8,201509,Online,B,12.232000000000001,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,3.0,0.0,Spring
1839,59c9347e,201509,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,2.0,0.0,Spring
1840,59c9347e,201509,Stores,A,16.958,6,5,5,0,0,0,0.1283,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,6.0,0.0,Spring
1841,59c9347e,201509,Stores,B,15.383,97,114,58,57,0,-1,0.76955,0.4236,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,98.0,0.0,Spring
1856,5c8a468e,201509,Stores,B,15.383,0,55,0,55,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,13105152,3df8175a,0.0,0.0,Spring
1893,76786b3b,201509,Online,B,17.183,2,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
1894,76786b3b,201509,Stores,A,19.209,2,1,1,0,0,0,0.0155,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
1895,76786b3b,201509,Stores,B,17.183,20,118,17,101,0,0,0.4431,0.0933,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,21.0,0.0,Spring
1896,78838610,201509,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Spring
1897,78838610,201509,Stores,A,16.958,0,1,1,0,0,0,0.0155,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
1898,78838610,201509,Stores,B,15.383,29,23,15,9,0,-1,0.4508,0.1244,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,25.0,0.0,Spring
1932,85db67fa,201509,Online,B,17.183,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
1933,85db67fa,201509,Stores,A,19.209,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
1934,85db67fa,201509,Stores,B,17.183,8,17,7,7,0,3,0.20600000000000002,0.0428,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,10.0,0.0,Spring
2000,ae5e3b78,201509,Online,B,16.733,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,b5ae3139,b5ae3139,b5ae3139,1.0,0.0,Spring
2042,bd24b89e,201509,Online,B,14.482999999999999,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,5.0,0.0,Spring
2043,bd24b89e,201509,Stores,A,15.833,7,3,3,0,0,0,0.0816,0.0272,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,7.0,0.0,Spring
2044,bd24b89e,201509,Stores,B,14.482999999999999,87,228,62,103,30,33,0.6238,0.3187,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,76.0,0.0,Spring
2047,be310af2,201509,Online,B,12.683,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2048,be310af2,201509,Stores,A,13.357999999999999,2,1,1,0,0,0,0.0233,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2049,be310af2,201509,Stores,B,12.683,20,20,16,4,0,0,0.4236,0.0933,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,15.0,0.0,Spring
2050,be63f01,201509,Online,B,13.133,5,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,4.0,0.0,Spring
2051,be63f01,201509,Stores,B,13.133,4,12,3,10,0,-1,0.0661,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,4.0,0.0,Spring
2075,cdb5d01e,201509,Stores,A,18.084,8,3,3,0,0,0,0.0738,0.0311,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,7.0,0.0,Spring
2076,cdb5d01e,201509,Stores,B,16.283,87,74,50,25,0,-1,0.6024,0.3848,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,77.0,0.0,Spring
2102,e05995be,201509,Online,B,13.583,5,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
2103,e05995be,201509,Stores,A,14.482999999999999,3,1,1,0,0,0,0.0389,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
2104,e05995be,201509,Stores,B,13.583,51,83,28,5,50,0,0.8395,0.1788,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,42.0,0.0,Spring
2110,e58aa2c5,201509,Stores,A,19.209,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
2111,e58aa2c5,201509,Stores,B,17.183,16,11,11,0,0,0,0.3809,0.1049,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,14.0,0.0,Spring
2120,ea11be7a,201509,Online,B,36.986999999999995,1,1,0,1,0,0,0.0039,0.0,0.0,0.0,L,edf80f3a,b5ae3139,b5ae3139,b5ae3139,1.0,0.0,Spring
2126,ec75763b,201509,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
2127,ec75763b,201509,Stores,A,16.958,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,1.0,0.0,Spring
2132,eda443ea,201509,Stores,A,14.482999999999999,6,5,5,0,0,0,0.1244,0.0272,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,7.0,0.0,Spring
2133,eda443ea,201509,Stores,B,13.583,96,96,73,23,0,0,0.76955,0.478,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,96.0,0.0,Spring
2141,f0df2047,201509,Online,B,12.007,5,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,4.0,0.0,Spring
2142,f236c80a,201509,Online,B,12.232000000000001,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2143,f236c80a,201509,Stores,A,12.908,1,1,1,0,0,0,0.0194,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2144,f236c80a,201509,Stores,B,12.232000000000001,25,73,17,20,36,0,0.4197,0.1127,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,25.0,0.0,Spring
2155,f6795143,201509,Stores,B,27.986,5,13,8,5,0,0,0.1788,0.0155,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,4.0,0.0,Spring
2209,1e70cdb4,201510,Stores,A,14.482999999999999,6,10,10,0,0,0,0.2254,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,6.0,0.0,Spring
2210,1e70cdb4,201510,Stores,B,13.583,74,462,90,205,0,167,0.9075,0.3342,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,79.0,0.0,Spring
2213,219eacd6,201510,Online,B,14.482999999999999,1,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,3.0,0.0,Spring
2214,219eacd6,201510,Stores,A,15.833,15,11,11,0,0,0,0.2915,0.0738,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,17.0,0.0,Spring
2215,219eacd6,201510,Stores,B,14.482999999999999,98,358,73,126,160,-1,0.98715,0.377,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,119.0,0.0,Spring
2221,22fa92e5,201510,Online,B,15.383,1,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
2222,22fa92e5,201510,Stores,A,16.958,2,1,1,0,0,0,0.0428,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
2223,22fa92e5,201510,Stores,B,15.383,29,99,32,38,30,-1,0.8278,0.0933,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,36.0,0.0,Spring
2229,2729a59e,201510,Stores,A,15.833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
2230,2729a59e,201510,Stores,B,14.482999999999999,11,104,10,9,85,0,0.2604,0.0505,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,13.0,0.0,Spring
2245,34cd83e4,201510,Stores,A,18.084,6,11,11,0,0,0,0.2915,0.0311,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,5.0,0.0,Spring
2250,360076a3,201510,Online,B,14.482999999999999,3,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,4.0,0.0,Spring
2251,360076a3,201510,Stores,A,15.833,2,1,1,0,0,0,0.0155,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
2252,360076a3,201510,Stores,B,14.482999999999999,22,41,14,7,21,-1,0.4042,0.0855,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,20.0,0.0,Spring
2253,37cad3a4,201510,Stores,A,18.759,2,1,1,0,0,0,0.0311,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,2.0,0.0,Spring
2254,37cad3a4,201510,Stores,B,16.733,34,84,38,22,9,15,0.8162,0.1283,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,36.0,0.0,Spring
2267,3c3f7db5,201510,Online,B,18.984,4,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,5.0,0.0,Spring
2268,3c3f7db5,201510,Stores,B,18.984,6,50,13,14,12,11,0.2138,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,9.0,0.0,Spring
2307,4e090ddf,201510,Stores,B,13.583,3,5,3,2,0,0,0.0583,0.0155,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,4.0,0.0,Spring
2311,50eb65e5,201510,Stores,B,15.383,8,6,6,0,0,0,0.20600000000000002,0.0389,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,7.0,0.0,Spring
2320,5345fa6b,201510,Online,B,13.583,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,5.0,0.0,Spring
2322,56f88d76,201510,Online,B,18.984,2,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,3.0,0.0,Spring
2323,57d319d8,201510,Online,B,12.232000000000001,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,1.0,0.0,Spring
2328,59c9347e,201510,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,2.0,0.0,Spring
2329,59c9347e,201510,Stores,A,16.958,6,5,5,0,0,0,0.1283,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,7.0,0.0,Spring
2330,59c9347e,201510,Stores,B,15.383,98,102,60,42,0,0,0.7773,0.4197,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,107.0,0.0,Spring
2345,5c8a468e,201510,Stores,B,15.383,0,55,0,55,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,13105152,3df8175a,0.0,0.0,Spring
2388,76786b3b,201510,Online,B,17.183,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Spring
2389,76786b3b,201510,Stores,A,19.209,2,1,1,0,0,0,0.0117,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
2390,76786b3b,201510,Stores,B,17.183,21,116,19,97,0,0,0.4431,0.0972,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,26.0,0.0,Spring
2391,78838610,201510,Online,B,15.383,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Spring
2392,78838610,201510,Stores,A,16.958,2,1,1,0,0,0,0.0155,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
2393,78838610,201510,Stores,B,15.383,25,21,17,4,0,0,0.4547,0.136,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,26.0,0.0,Spring
2431,85db67fa,201510,Online,B,17.183,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Spring
2432,85db67fa,201510,Stores,A,19.209,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
2433,85db67fa,201510,Stores,B,17.183,10,14,7,7,0,0,0.2099,0.0505,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,11.0,0.0,Spring
2459,91a18e49,201510,Online,B,18.084,1,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,2.0,0.0,Spring
2475,98de5742,201510,Online,B,17.183,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
2476,98de5742,201510,Stores,B,17.183,8,14,7,7,0,0,0.2099,0.0389,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,11.0,0.0,Spring
2511,ae5e3b78,201510,Online,B,16.733,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,b5ae3139,b5ae3139,b5ae3139,1.0,0.0,Spring
2557,bd24b89e,201510,Online,B,14.482999999999999,5,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,6.0,0.0,Spring
2558,bd24b89e,201510,Stores,A,15.833,7,3,3,0,0,0,0.0855,0.0233,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,6.0,0.0,Spring
2559,bd24b89e,201510,Stores,B,14.482999999999999,76,187,61,96,30,0,0.62765,0.2954,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,90.0,0.0,Spring
2562,be310af2,201510,Online,B,12.683,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2563,be310af2,201510,Stores,A,13.357999999999999,2,1,1,0,0,0,0.0233,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2564,be310af2,201510,Stores,B,12.683,15,19,16,3,0,0,0.4236,0.07,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,19.0,0.0,Spring
2565,be63f01,201510,Online,B,13.133,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,6.0,0.0,Spring
2566,be63f01,201510,Stores,B,13.133,4,12,3,9,0,0,0.07,0.0155,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,4.0,0.0,Spring
2591,cdb5d01e,201510,Stores,A,18.084,7,3,3,0,0,0,0.0738,0.0272,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,6.0,0.0,Spring
2592,cdb5d01e,201510,Stores,B,16.283,77,64,50,14,0,0,0.6063,0.3537,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,82.0,0.0,Spring
2620,e05995be,201510,Online,B,13.583,3,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,4.0,0.0,Spring
2621,e05995be,201510,Stores,A,14.482999999999999,3,1,1,0,0,0,0.0389,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
2622,e05995be,201510,Stores,B,13.583,42,79,24,5,50,0,0.8006,0.1516,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,43.0,0.0,Spring
2628,e58aa2c5,201510,Stores,A,19.209,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Spring
2629,e58aa2c5,201510,Stores,B,17.183,14,10,10,0,0,0,0.3692,0.0777,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,13.0,0.0,Spring
2638,ea11be7a,201510,Online,B,36.986999999999995,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,b5ae3139,b5ae3139,b5ae3139,2.0,0.0,Spring
2645,ec75763b,201510,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,1.0,0.0,Spring
2646,ec75763b,201510,Stores,A,16.958,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
2651,eda443ea,201510,Stores,A,14.482999999999999,7,5,5,0,0,0,0.1244,0.035,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,7.0,0.0,Spring
2652,eda443ea,201510,Stores,B,13.583,96,85,74,11,0,0,0.77535,0.4664,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,113.0,0.0,Spring
2660,f0df2047,201510,Online,B,12.007,4,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Spring
2661,f236c80a,201510,Online,B,12.232000000000001,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2662,f236c80a,201510,Stores,A,12.908,2,1,1,0,0,0,0.0194,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Spring
2663,f236c80a,201510,Stores,B,12.232000000000001,25,70,18,16,36,0,0.4236,0.1166,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,26.0,0.0,Spring
2675,f6795143,201510,Stores,B,27.986,4,12,9,4,0,-1,0.1827,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,4.0,0.0,Spring
2733,1e70cdb4,201511,Stores,A,14.482999999999999,6,10,10,0,0,0,0.2254,0.0233,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,6.0,0.0,Spring
2734,1e70cdb4,201511,Stores,B,13.583,79,290,90,200,0,0,0.9114,0.3653,0.0,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,77.0,0.0,Spring
2737,219eacd6,201511,Online,B,14.482999999999999,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,3.0,0.0,Spring
2738,219eacd6,201511,Stores,A,15.833,17,11,11,0,0,0,0.2954,0.0777,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,16.0,0.0,Spring
2739,219eacd6,201511,Stores,B,14.482999999999999,119,346,78,110,159,-1,0.98715,0.4353,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,105.0,0.0,Spring
2745,22fa92e5,201511,Online,B,15.383,3,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,4.0,0.0,Spring
2746,22fa92e5,201511,Stores,A,16.958,3,2,2,0,0,0,0.0428,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
2747,22fa92e5,201511,Stores,B,15.383,36,94,33,32,30,-1,0.8317,0.1244,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,34.0,0.0,Spring
2753,2729a59e,201511,Stores,A,15.833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Spring
2754,2729a59e,201511,Stores,B,14.482999999999999,13,103,10,8,85,0,0.2565,0.0505,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,18.0,0.0,Spring
2771,34cd83e4,201511,Stores,A,18.084,5,11,11,0,0,0,0.2915,0.0311,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,14.0,2.3180000000000014,Spring
2776,360076a3,201511,Online,B,14.482999999999999,4,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Spring
2777,360076a3,201511,Stores,A,15.833,2,1,1,0,0,0,0.0155,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Spring
2778,360076a3,201511,Stores,B,14.482999999999999,20,39,12,7,21,-1,0.3848,0.0661,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,17.0,0.0,Spring
2779,37cad3a4,201511,Stores,A,18.759,2,1,1,0,0,0,0.0311,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,2.0,0.0,Spring
2780,37cad3a4,201511,Stores,B,16.733,36,65,43,13,9,0,0.8278,0.1438,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,40.0,0.0,Spring
2794,3c3f7db5,201511,Online,B,18.984,5,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,4.0,0.0,Spring
2795,3c3f7db5,201511,Stores,B,18.984,9,38,13,13,12,0,0.2215,0.0155,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,11.0,0.0,Spring
2803,40345637,201511,Online,B,11.332,1,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,2.0,0.0,Spring
